project_slug,project_name,market_cap_usd,price_usd,total_invested,invest_mcap_ratio,funds_count,fund_slug,fund_name,fund_invested
aark-digital,AARK,1276085.81,0.002577,6000000.0,4.701878159745386,6,infinity-ventures-crypto-ivc,Infinity Ventures Crypto (IVC),1000000.0
aark-digital,AARK,1276085.81,0.002577,6000000.0,4.701878159745386,6,cypher-capital,Cypher Capital,1000000.0
aark-digital,AARK,1276085.81,0.002577,6000000.0,4.701878159745386,6,metavest,Metavest,1000000.0
only1,LIKE,1224629.38,0.003695,1300000.0000000002,1.0615456571848705,9,folius-ventures,Folius Ventures,144444.44444444444
only1,LIKE,1224629.38,0.003695,1300000.0000000002,1.0615456571848705,9,newman-capital,Newman Capital,144444.44444444444
only1,LIKE,1224629.38,0.003695,1300000.0000000002,1.0615456571848705,9,modular-capital,Modular Capital,144444.44444444444
only1,LIKE,1224629.38,0.003695,1300000.0000000002,1.0615456571848705,9,tina,tina,144444.44444444444
only1,LIKE,1224629.38,0.003695,1300000.0000000002,1.0615456571848705,9,paul-kim,Paul Kim,144444.44444444444
only1,LIKE,1224629.38,0.003695,1300000.0000000002,1.0615456571848705,9,nanixbt,naniXBT,144444.44444444444
only1,LIKE,1224629.38,0.003695,1300000.0000000002,1.0615456571848705,9,thiccy,Thiccy,144444.44444444444
only1,LIKE,1224629.38,0.003695,1300000.0000000002,1.0615456571848705,9,petrock-capital,PetRock Capital,144444.44444444444
only1,LIKE,1224629.38,0.003695,1300000.0000000002,1.0615456571848705,9,chumbawamba,chumbawamba,144444.44444444444
privasea,PRAI,1216021.52,0.005918,5000000.000000001,4.111769337766326,7,binance-labs,YZi Labs (prev Binance Labs),714285.7142857143
privasea,PRAI,1216021.52,0.005918,5000000.000000001,4.111769337766326,7,k300-venture,K300 Venture,714285.7142857143
privasea,PRAI,1216021.52,0.005918,5000000.000000001,4.111769337766326,7,mh-ventures,MH Ventures,714285.7142857143
privasea,PRAI,1216021.52,0.005918,5000000.000000001,4.111769337766326,7,zephyrus-capital,Zephyrus Capital,714285.7142857143
privasea,PRAI,1216021.52,0.005918,5000000.000000001,4.111769337766326,7,crypto-times,Crypto Times,714285.7142857143
privasea,PRAI,1216021.52,0.005918,5000000.000000001,4.111769337766326,7,gate-labs,Gate Labs,714285.7142857143
privasea,PRAI,1216021.52,0.005918,5000000.000000001,4.111769337766326,7,1nvst,1NVST,714285.7142857143
humanode,HMND,1206651.96,0.00717,10000000.0,8.287393823153447,2,republic,Republic,5000000.0
humanode,HMND,1206651.96,0.00717,10000000.0,8.287393823153447,2,big-brain-holdings,Big Brain Holdings,5000000.0
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,binance-labs,YZi Labs (prev Binance Labs),307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,formless-capital,Formless Capital,307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,mh-ventures,MH Ventures,307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,gate-ventures,Gate Ventures,307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,maelstrom,Maelstrom,307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,wagmi-ventures,WAGMI Ventures,307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,dewhales,Dewhales,307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,manifold-trading,Manifold Trading,307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,v3v-ventures,V3V Ventures,307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,071labs,071labs,307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,echo,echo,307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,anti-capital,Anti Capital,307692.3076923077
aggregata,GATA,1204000,0.006878,3999999.999999999,3.3222591362126237,13,idg-blockchain,IDG Blockchain,307692.3076923077
mavryk-network,MVRK,1188068,0.0212,15200000.0,12.793880484955407,7,multibank-group,Multibank Group,10000000.0
mavryk-network,MVRK,1188068,0.0212,15200000.0,12.793880484955407,7,ghaf-capital-partners,Ghaf Capital Partners,866666.6666666666
mavryk-network,MVRK,1188068,0.0212,15200000.0,12.793880484955407,7,cluster-capital,Cluster Capital,866666.6666666666
mavryk-network,MVRK,1188068,0.0212,15200000.0,12.793880484955407,7,collective-ventures,Collective Ventures,866666.6666666666
mavryk-network,MVRK,1188068,0.0212,15200000.0,12.793880484955407,7,big-brain-holdings,Big Brain Holdings,866666.6666666666
mavryk-network,MVRK,1188068,0.0212,15200000.0,12.793880484955407,7,metavest-capital,Metavest Capital,866666.6666666666
mavryk-network,MVRK,1188068,0.0212,15200000.0,12.793880484955407,7,atlas-fund,Atlas Fund,866666.6666666666
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,bolts-capital,Bolts Capital,15000000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,tribe-capital,Tribe Capital,1600000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,ngc-ventures-neo-global-capital,NGC Ventures,1600000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,wintermute,Wintermute,1600000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,balaji-srinivasan,Balaji Srinivasan,1600000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,near-foundation,NEAR Foundation,1600000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,quantstamp,Quantstamp,1600000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,alumni-ventures-group,Alumni Ventures,1600000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,orange-dao,Orange DAO,1600000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,benqi-finance,BENQI Finance,1600000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,samara-asset-group,Samara Asset Group,1600000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,sam-kazemian,Sam Kazemian,625000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,foresight-ventures,Foresight Ventures,625000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,gate-ventures,Gate Ventures,625000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,black-label,Black Label,625000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,thad-luckinbill,Thad Luckinbill,625000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,trent-luckinbill,Trent Luckinbill,625000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,molly-smith,Molly Smith,625000.0
analog,ANLOG,1174980.46,0.0006337,36000000.0,30.638807389188415,19,backerdao,BackerDAO,625000.0
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,polychain-capital,Polychain Capital,416666.6666666667
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,binance-labs,YZi Labs (prev Binance Labs),416666.6666666667
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,crypto-com,Crypto.com,416666.6666666667
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,longhash-ventures,LongHash Ventures,416666.6666666667
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,hack-vc,Hack VC,416666.6666666667
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,george-lambeth,George Lambeth,416666.6666666667
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,batuhan-dasgin,Batuhan Dasgin,416666.6666666667
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,michael-ng,Michael Ng,416666.6666666667
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,mustafa-al-bassam,Mustafa Al-Bassam,416666.6666666667
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,kenny-li,Kenny Li,416666.6666666667
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,stan,stan,416666.6666666667
milkyway-2,MILK,1112280,0.004224,5000000.0,4.495270974934369,12,rushi,rushi,416666.6666666667
cross-the-ages,CTA,1073631.6,0.01808,3500000.0,3.2599636597879567,3,animoca-brands,Animoca Brands,1166666.6666666667
cross-the-ages,CTA,1073631.6,0.01808,3500000.0,3.2599636597879567,3,sebastien-borget,Sebastien Borget,1166666.6666666667
cross-the-ages,CTA,1073631.6,0.01808,3500000.0,3.2599636597879567,3,nicolas-jeuffrain,Nicolas Jeuffrain,1166666.6666666667
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,delphi-ventures,Delphi Ventures,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,momentum-6-m6,Momentum 6,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,caballeros-capital,Caballeros Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,kyros-ventures,Kyros Ventures,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,x21-digital,x21 Digital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,d1-ventures,D1 Ventures,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,zee-prime-capital,Zee Prime Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,oig-oracles-investment-group,OIG Oracles Investment Group,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,magnus-capital,Magnus Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,basics-capital,Basics Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,gate-io,Gate.io,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,iangels,iAngels,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,mask-network,Mask Network,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,formless-capital,Formless Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,fourth-revolution-capital,Fourth Revolution Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,sl2-capital,SL2 Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,autonomy-capital,Autonomy Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,dweb3-capital,DWeb3 Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,newtribe-capital,NewTribe Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,gsr-markets-gsr,GSR Markets (GSR),310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,cogitent-ventures,Cogitent Ventures,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,dwf-labs,DWF Labs,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,blockbuilders,BlockBuilders,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,emoote,Emoote,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,optic-capital,Optic Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,rana-capital,Rana Capital,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,pragma-ventures,Pragma Ventures,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,ibc-ventures,IBC Ventures,310344.8275862069
rivalz-network,RIZ,1072950,0.000934,8999999.999999998,8.388088913742484,29,wise3-ventures,Wise3 Ventures,310344.8275862069
zypher-network,POP,1068746.67,0.000737,7000000.0,6.54972800991277,8,hashkey-capital,HashKey Capital,875000.0
zypher-network,POP,1068746.67,0.000737,7000000.0,6.54972800991277,8,signum-capital,Signum Capital,875000.0
zypher-network,POP,1068746.67,0.000737,7000000.0,6.54972800991277,8,catchervc,CatcherVC,875000.0
zypher-network,POP,1068746.67,0.000737,7000000.0,6.54972800991277,8,uob-venture-management,UOB Venture Management,875000.0
zypher-network,POP,1068746.67,0.000737,7000000.0,6.54972800991277,8,cogitent-ventures,Cogitent Ventures,875000.0
zypher-network,POP,1068746.67,0.000737,7000000.0,6.54972800991277,8,dwf-labs,DWF Labs,875000.0
zypher-network,POP,1068746.67,0.000737,7000000.0,6.54972800991277,8,hydrogenesis-labs,Hydrogenesis Labs,875000.0
zypher-network,POP,1068746.67,0.000737,7000000.0,6.54972800991277,8,hong-leong-group,Hong Leong Group,875000.0
sekuya-2,SKYA,1036747.56,0.002135,1600000.0,1.5432879340463554,8,oig-oracles-investment-group,OIG Oracles Investment Group,200000.0
sekuya-2,SKYA,1036747.56,0.002135,1600000.0,1.5432879340463554,8,gains-associates,Gains Associates,200000.0
sekuya-2,SKYA,1036747.56,0.002135,1600000.0,1.5432879340463554,8,singularitydao,SingularityDAO,200000.0
sekuya-2,SKYA,1036747.56,0.002135,1600000.0,1.5432879340463554,8,newtribe-capital,NewTribe Capital,200000.0
sekuya-2,SKYA,1036747.56,0.002135,1600000.0,1.5432879340463554,8,seedthrift-ventures,SeedThrift Ventures,200000.0
sekuya-2,SKYA,1036747.56,0.002135,1600000.0,1.5432879340463554,8,bigger-than-race,Bigger Than Race,200000.0
sekuya-2,SKYA,1036747.56,0.002135,1600000.0,1.5432879340463554,8,mario-casiraghi,Mario Casiraghi,200000.0
sekuya-2,SKYA,1036747.56,0.002135,1600000.0,1.5432879340463554,8,irene-umar,Irene Umar,200000.0
azuro-protocol,AZUR,1016668.58,0.004196,3500000.0,3.442616471928345,7,arrington-xrp-arrington-capital,Arrington Capital,500000.0
azuro-protocol,AZUR,1016668.58,0.004196,3500000.0,3.442616471928345,7,fenbushi-capital,Fenbushi Capital,500000.0
azuro-protocol,AZUR,1016668.58,0.004196,3500000.0,3.442616471928345,7,g1-ventures,G1 Ventures,500000.0
azuro-protocol,AZUR,1016668.58,0.004196,3500000.0,3.442616471928345,7,sevenx-ventures,SevenX Ventures,500000.0
azuro-protocol,AZUR,1016668.58,0.004196,3500000.0,3.442616471928345,7,red-beard-ventures,Red Beard Ventures,500000.0
azuro-protocol,AZUR,1016668.58,0.004196,3500000.0,3.442616471928345,7,polymorphic-capital,Polymorphic Capital,500000.0
azuro-protocol,AZUR,1016668.58,0.004196,3500000.0,3.442616471928345,7,dewhales,Dewhales,500000.0
silo-finance,SILO,1012892.49,0.009696,122500.0,0.12094077230249776,1,sonic,Sonic,122500.0
covalent,CQT,966622.51,0.001129,5000000.0,5.172650076191584,4,moonrock-capital,Moonrock Capital,1250000.0
covalent,CQT,966622.51,0.001129,5000000.0,5.172650076191584,4,rocktree-capital,RockTree Capital,1250000.0
covalent,CQT,966622.51,0.001129,5000000.0,5.172650076191584,4,double-peak,Double Peak,1250000.0
covalent,CQT,966622.51,0.001129,5000000.0,5.172650076191584,4,cmcc-global,CMCC Global,1250000.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,pantera-capital,Pantera Capital,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,rarestone-capital,Rarestone Capital,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,parafi-capital,ParaFi Capital,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,okx-ventures,OKX Ventures,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,coin98-ventures,Arche Fund,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,sam-kazemian,Sam Kazemian,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,santiago-roel-santos,Santiago Roel Santos,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,marshland-capital,Marshland Capital,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,mirana-ventures,Mirana Ventures,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,mr-block,Mr. Block,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,dewhales,Dewhales,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,georgios-vlachos,Georgios Vlachos,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,manifold-trading,Manifold Trading,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,dingaling,dingaling,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,hype-eth,Hype.eth,468750.0
thruster,THRUST,953118.62,0.006133,7500000.0,7.868905131661367,16,tn-lee,TN Lee,468750.0
suzaku-token,SUZ,918362.86,0.03115,1500000.0,1.6333413134760262,7,yield-yak,Yield Yak,214285.7142857143
suzaku-token,SUZ,918362.86,0.03115,1500000.0,1.6333413134760262,7,blizzard-avalanche-ecosystem,Blizzard Fund (Avalanche Ecosystem),214285.7142857143
suzaku-token,SUZ,918362.86,0.03115,1500000.0,1.6333413134760262,7,nicolas-remond,Nicolas Rémond,214285.7142857143
suzaku-token,SUZ,918362.86,0.03115,1500000.0,1.6333413134760262,7,50-partners,50 Partners,214285.7142857143
suzaku-token,SUZ,918362.86,0.03115,1500000.0,1.6333413134760262,7,tegridy-capital,Tegridy Capital,214285.7142857143
suzaku-token,SUZ,918362.86,0.03115,1500000.0,1.6333413134760262,7,cyrus-fazel,Cyrus Fazel,214285.7142857143
suzaku-token,SUZ,918362.86,0.03115,1500000.0,1.6333413134760262,7,ravageur,Ravageur,214285.7142857143
units,UNIT0,906289.91,0.08186,10000000.0,11.03399683661931,1,nimbus-capital,Nimbus Capital,10000000.0
alex-lab,ALEX,900637.47,0.00148,10000000.0,11.103246681486615,10,the-spartan-group,The Spartan Group,1000000.0
alex-lab,ALEX,900637.47,0.00148,10000000.0,11.103246681486615,10,cms-holdings-llc,CMS Holdings,1000000.0
alex-lab,ALEX,900637.47,0.00148,10000000.0,11.103246681486615,10,everest-ventures,Everest Ventures,1000000.0
alex-lab,ALEX,900637.47,0.00148,10000000.0,11.103246681486615,10,digital-asset-capital-management-dacm,Digital Asset Capital Management (DACM),1000000.0
alex-lab,ALEX,900637.47,0.00148,10000000.0,11.103246681486615,10,foresight-ventures,Foresight Ventures,1000000.0
alex-lab,ALEX,900637.47,0.00148,10000000.0,11.103246681486615,10,cultur3-capital,Cultur3 Capital,1000000.0
alex-lab,ALEX,900637.47,0.00148,10000000.0,11.103246681486615,10,dwf-labs,DWF Labs,1000000.0
alex-lab,ALEX,900637.47,0.00148,10000000.0,11.103246681486615,10,summer-capital,Summer Capital,1000000.0
alex-lab,ALEX,900637.47,0.00148,10000000.0,11.103246681486615,10,ouroboros-capital,Ouroboros Capital,1000000.0
alex-lab,ALEX,900637.47,0.00148,10000000.0,11.103246681486615,10,g20-ventures,G20 Ventures,1000000.0
nubila-network,NB,881360,0.00479,10500000.0,11.913406553508215,18,iotex,IoTeX,1778571.4285714286
nubila-network,NB,881360,0.00479,10500000.0,11.913406553508215,18,blockspaceforce,BlockSpaceForce,1600000.0
nubila-network,NB,881360,0.00479,10500000.0,11.913406553508215,18,quantum-holdings,Quantum Holdings,1600000.0
nubila-network,NB,881360,0.00479,10500000.0,11.913406553508215,18,assembly-partners,Assembly Partners,1600000.0
